order_id,product_name,category,month -year,order_date,revenue,region,customer_id,,
2572,Milk,Meat,2023-06,27-06-2023,465.5012204,Central,1948,,
2811,Vegetables,Grains,2023-06,27-06-2023,352.8090338,North,1612,,
3828,Milk,Grains,2023-06,27-06-2023,124.4243722,South,1256,,
3892,Eggs,Meat,2023-06,27-06-2023,180.3539179,North,1506,,
4513,Chicken,Dairy,2023-06,27-06-2023,266.7307249,North,1126,,
185,Rice,Grains,2023-06,28-06-2023,458.1113306,West,1988,,
512,Vegetables,Dairy,2023-06,28-06-2023,332.4192203,Central,1695,,
705,Rice,Dairy,2023-06,28-06-2023,445.5400717,West,1998,,
919,Rice,Meat,2023-06,28-06-2023,296.1086094,East,1347,,
1036,Chicken,Dairy,2023-06,28-06-2023,177.9546159,South,1348,,
1131,Rice,Grains,2023-06,28-06-2023,353.32569,South,1027,,
1213,Chicken,Bakery,2023-06,28-06-2023,94.49661292,East,1673,,
1574,Bread,Dairy,2023-06,28-06-2023,343.5131745,Central,1276,,
2346,Bread,Grains,2023-06,28-06-2023,377.0562483,Central,1626,,
3268,Eggs,Produce,2023-06,28-06-2023,117.9193923,East,1346,,
3354,Eggs,Produce,2023-06,28-06-2023,289.4601959,North,1882,,
3357,Eggs,Grains,2023-06,28-06-2023,244.5394958,East,1586,,
3676,Eggs,Meat,2023-06,28-06-2023,41.48966855,West,1510,,
3870,Eggs,Meat,2023-06,28-06-2023,241.9045186,Central,1332,,
3921,Milk,Grains,2023-06,28-06-2023,343.6793125,Central,1473,,
4049,Milk,Bakery,2023-06,28-06-2023,364.130267,North,1603,,
4166,Bread,Bakery,2023-06,28-06-2023,459.2320127,Central,1208,,
4347,Rice,Grains,2023-06,28-06-2023,374.0813031,Central,1974,,
4616,Vegetables,Dairy,2023-06,28-06-2023,39.11608862,South,1752,,
4737,Eggs,Grains,2023-06,28-06-2023,154.2530944,North,1043,,
4851,Milk,Produce,2023-06,28-06-2023,115.6368963,Central,1828,,
47,Vegetables,Produce,2023-06,29-06-2023,256.5920324,South,1033,,
183,Bread,Produce,2023-06,29-06-2023,329.5261111,East,1475,,
212,Fruits,Bakery,2023-06,29-06-2023,222.8032646,South,1022,,
1055,Eggs,Meat,2023-06,29-06-2023,266.7671491,West,1124,,
1105,Milk,Grains,2023-06,29-06-2023,436.7212814,Central,1233,,
1262,Rice,Meat,2023-06,29-06-2023,420.8695356,West,1131,,
2758,Bread,Grains,2023-06,29-06-2023,180.8636667,Central,1694,,
2941,Milk,Bakery,2023-06,29-06-2023,268.6015156,West,1432,,
3241,Bread,Grains,2023-06,29-06-2023,294.0252622,Central,1889,,
4007,Rice,Grains,2023-06,29-06-2023,86.10698251,West,1601,,
4224,Bread,Grains,2023-06,29-06-2023,118.0074041,West,1118,,
4564,Vegetables,Grains,2023-06,29-06-2023,276.404335,Central,1933,,
408,Fruits,Produce,2023-06,30-06-2023,88.61018568,Central,1765,,
1025,Chicken,Meat,2023-06,30-06-2023,248.6392692,South,1478,,
1174,Rice,Meat,2023-06,30-06-2023,42.83943383,South,1875,,
1194,Milk,Grains,2023-06,30-06-2023,321.1175904,West,1844,,
1577,Fruits,Meat,2023-06,30-06-2023,12.93665316,North,1392,,
2653,Milk,Bakery,2023-06,30-06-2023,268.1548592,Central,1460,,
2909,Milk,Produce,2023-06,30-06-2023,254.3006567,Central,1771,,
3072,Milk,Bakery,2023-06,30-06-2023,169.4608778,North,1567,,
3203,Fruits,Produce,2023-06,30-06-2023,66.61736686,South,1467,,
3237,Eggs,Dairy,2023-06,30-06-2023,308.1465535,North,1371,,
3347,Vegetables,Produce,2023-06,30-06-2023,254.8429033,East,1621,,
4342,Vegetables,Dairy,2023-06,30-06-2023,239.3351194,West,1772,,
523,Bread,Grains,2023-07,01-07-2023,243.0368767,West,1423,,
1247,Fruits,Produce,2023-07,01-07-2023,438.3804756,Central,1663,,
1283,Chicken,Grains,2023-07,01-07-2023,380.6949346,East,1759,,
1298,Eggs,Meat,2023-07,01-07-2023,199.5273668,North,1121,,
2611,Eggs,Dairy,2023-07,01-07-2023,332.3296827,Central,1430,,
2828,Fruits,Produce,2023-07,01-07-2023,73.4004427,East,1446,,
2850,Milk,Produce,2023-07,01-07-2023,135.4747125,Central,1805,,
2981,Bread,Dairy,2023-07,01-07-2023,310.1419033,East,1489,,
2989,Milk,Bakery,2023-07,01-07-2023,212.4532978,West,1301,,
3412,Chicken,Bakery,2023-07,01-07-2023,481.1664284,North,1231,,
3944,Chicken,Bakery,2023-07,01-07-2023,30.42087896,South,1968,,
4124,Chicken,Produce,2023-07,01-07-2023,15.24923193,South,1271,,
4546,Fruits,Grains,2023-07,01-07-2023,467.406546,Central,1993,,
4691,Rice,Grains,2023-07,01-07-2023,220.1214835,East,1884,,
57,Vegetables,Grains,2023-07,02-07-2023,253.8519431,West,1808,,
320,Eggs,Bakery,2023-07,02-07-2023,361.63952,South,1454,,
440,Eggs,Meat,2023-07,02-07-2023,187.7167293,East,1563,,
628,Vegetables,Produce,2023-07,02-07-2023,440.9532712,West,1204,,
659,Chicken,Meat,2023-07,02-07-2023,149.751807,Central,1948,,
1052,Milk,Grains,2023-07,02-07-2023,39.74632572,South,1256,,
1636,Chicken,Grains,2023-07,02-07-2023,130.6891745,South,1879,,
1912,Fruits,Dairy,2023-07,02-07-2023,306.0764519,North,1104,,
1946,Chicken,Grains,2023-07,02-07-2023,173.9476852,South,1609,,
2046,Rice,Meat,2023-07,02-07-2023,341.5422384,Central,1874,,
2229,Milk,Dairy,2023-07,02-07-2023,298.0929941,West,1204,,
2288,Fruits,Meat,2023-07,02-07-2023,142.8360644,Central,1635,,
2457,Eggs,Grains,2023-07,02-07-2023,395.7378018,West,1158,,
2731,Chicken,Grains,2023-07,02-07-2023,371.4056428,South,1225,,
2744,Chicken,Dairy,2023-07,02-07-2023,141.7142281,East,1237,,
2942,Eggs,Produce,2023-07,02-07-2023,102.0439923,East,1391,,
3069,Fruits,Meat,2023-07,02-07-2023,43.87430065,North,1186,,
3104,Eggs,Produce,2023-07,02-07-2023,103.3815963,East,1470,,
3612,Chicken,Produce,2023-07,02-07-2023,10.20388669,Central,1384,,
3613,Vegetables,Bakery,2023-07,02-07-2023,489.5217739,North,1381,,
3622,Fruits,Produce,2023-07,02-07-2023,415.7423184,North,1556,,
4428,Chicken,Grains,2023-07,02-07-2023,55.85723638,East,1424,,
4695,Chicken,Meat,2023-07,02-07-2023,238.9110458,West,1328,,
4939,Rice,Meat,2023-07,02-07-2023,468.9952657,South,1422,,
1302,Chicken,Dairy,2023-07,03-07-2023,291.2508223,West,1447,,
3249,Chicken,Produce,2023-07,03-07-2023,201.3582018,East,1800,,
3378,Bread,Bakery,2023-07,03-07-2023,423.448635,North,1315,,
3523,Chicken,Dairy,2023-07,03-07-2023,208.7076564,South,1694,,
3894,Vegetables,Grains,2023-07,03-07-2023,454.8366003,North,1804,,
3946,Chicken,Meat,2023-07,03-07-2023,442.3248807,West,1209,,
4012,Eggs,Produce,2023-07,03-07-2023,452.9232821,North,1753,,
4530,Fruits,Dairy,2023-07,03-07-2023,224.7993505,West,1234,,
4586,Rice,Grains,2023-07,03-07-2023,289.4051502,East,1754,,
4618,Milk,Meat,2023-07,03-07-2023,59.84518368,East,1644,,
150,Vegetables,Dairy,2023-07,04-07-2023,469.8756568,West,1538,,
306,Vegetables,Produce,2023-07,04-07-2023,423.4666439,Central,1218,,
394,Milk,Meat,2023-07,04-07-2023,471.6117147,West,1792,,
799,Chicken,Grains,2023-07,04-07-2023,463.0051098,North,1476,,
1156,Fruits,Grains,2023-07,04-07-2023,112.9151865,West,1684,,
1170,Rice,Bakery,2023-07,04-07-2023,440.9655809,South,1961,,
1187,Chicken,Produce,2023-07,04-07-2023,407.7389267,Central,1528,,
1563,Rice,Bakery,2023-07,04-07-2023,313.7278803,East,1243,,
2155,Vegetables,Bakery,2023-07,04-07-2023,290.7914394,Central,1927,,
2367,Rice,Bakery,2023-07,04-07-2023,410.7337232,South,1503,,
2584,Rice,Bakery,2023-07,04-07-2023,58.31101371,North,1028,,
3605,Vegetables,Meat,2023-07,04-07-2023,212.8339337,Central,1922,,
3650,Eggs,Meat,2023-07,04-07-2023,408.3643227,South,1140,,
3950,Vegetables,Bakery,2023-07,04-07-2023,151.5330208,Central,1819,,
4079,Milk,Meat,2023-07,04-07-2023,50.43331031,North,1576,,
4281,Bread,Grains,2023-07,04-07-2023,430.0892268,East,1622,,
4639,Chicken,Grains,2023-07,04-07-2023,294.3474674,Central,1644,,
4833,Milk,Produce,2023-07,04-07-2023,428.7086189,South,1749,,
4888,Vegetables,Grains,2023-07,04-07-2023,72.92150619,East,1641,,
4955,Eggs,Meat,2023-07,04-07-2023,281.4302177,East,1087,,
4959,Milk,Bakery,2023-07,04-07-2023,157.4507894,North,1499,,
37,Vegetables,Meat,2023-07,05-07-2023,269.5211009,West,1893,,
960,Bread,Produce,2023-07,05-07-2023,167.8527913,East,1212,,
1026,Fruits,Dairy,2023-07,05-07-2023,270.5040876,West,1440,,
1109,Chicken,Meat,2023-07,05-07-2023,424.9737013,East,1579,,
2119,Bread,Produce,2023-07,05-07-2023,126.4881565,North,1052,,
2195,Fruits,Meat,2023-07,05-07-2023,262.6673726,South,1663,,
2255,Chicken,Produce,2023-07,05-07-2023,12.27590981,West,1319,,
2297,Bread,Dairy,2023-07,05-07-2023,243.4221757,North,1375,,
2318,Eggs,Bakery,2023-07,05-07-2023,23.80231235,West,1778,,
2510,Milk,Bakery,2023-07,05-07-2023,116.4201372,North,1748,,
2704,Rice,Bakery,2023-07,05-07-2023,343.846728,East,1573,,
2825,Rice,Produce,2023-07,05-07-2023,226.404601,East,1955,,
2830,Eggs,Meat,2023-07,05-07-2023,147.0959857,South,1317,,
3172,Eggs,Produce,2023-07,05-07-2023,297.1948433,East,1478,,
4088,Eggs,Dairy,2023-07,05-07-2023,41.87135471,North,1792,,
4609,Chicken,Meat,2023-07,05-07-2023,122.6481494,East,1463,,
4784,Fruits,Produce,2023-07,05-07-2023,302.3523873,North,1627,,
4949,Milk,Meat,2023-07,05-07-2023,279.9595416,South,1527,,
112,Fruits,Bakery,2023-07,06-07-2023,214.1308388,West,1618,,
161,Vegetables,Bakery,2023-07,06-07-2023,483.0340828,East,1811,,
331,Milk,Produce,2023-07,06-07-2023,439.6557333,West,1667,,
897,Bread,Produce,2023-07,06-07-2023,443.6199916,South,1908,,
901,Vegetables,Dairy,2023-07,06-07-2023,222.2655518,West,1306,,
917,Rice,Bakery,2023-07,06-07-2023,121.8877152,West,1461,,
1125,Rice,Meat,2023-07,06-07-2023,214.3037663,West,1090,,
1526,Fruits,Meat,2023-07,06-07-2023,332.1523872,West,1828,,
1898,Vegetables,Bakery,2023-07,06-07-2023,206.6911367,South,1506,,
1978,Eggs,Meat,2023-07,06-07-2023,206.3426283,Central,1850,,
2257,Eggs,Produce,2023-07,06-07-2023,344.9518357,West,1014,,
2766,Milk,Produce,2023-07,06-07-2023,251.6987764,Central,1888,,
3171,Milk,Dairy,2023-07,06-07-2023,114.9326042,North,1777,,
3952,Bread,Dairy,2023-07,06-07-2023,63.47153482,Central,1288,,
4666,Eggs,Bakery,2023-07,06-07-2023,266.5859522,South,1697,,
4914,Chicken,Meat,2023-07,06-07-2023,228.0481727,East,1045,,
497,Vegetables,Dairy,2023-07,07-07-2023,104.2498089,South,1559,,
1010,Eggs,Grains,2023-07,07-07-2023,454.3315826,South,1420,,
1472,Chicken,Grains,2023-07,07-07-2023,12.36454942,North,1406,,
2363,Vegetables,Grains,2023-07,07-07-2023,410.430332,South,1325,,
2746,Rice,Produce,2023-07,07-07-2023,34.70628374,South,1537,,
2809,Vegetables,Produce,2023-07,07-07-2023,158.4014954,North,1008,,
2928,Milk,Produce,2023-07,07-07-2023,30.46242608,North,1177,,
3052,Milk,Grains,2023-07,07-07-2023,376.5862396,South,1947,,
3329,Chicken,Dairy,2023-07,07-07-2023,22.29881942,South,1042,,
4000,Bread,Bakery,2023-07,07-07-2023,276.7296704,East,1747,,
4335,Fruits,Bakery,2023-07,07-07-2023,114.2210797,North,1402,,
4900,Rice,Grains,2023-07,07-07-2023,266.3117189,West,1009,,
106,Fruits,Meat,2023-07,08-07-2023,492.3873104,West,1904,,
174,Vegetables,Bakery,2023-07,08-07-2023,207.9787666,West,1730,,
289,Vegetables,Dairy,2023-07,08-07-2023,486.4526997,Central,1009,,
490,Vegetables,Produce,2023-07,08-07-2023,327.0763199,Central,1565,,
525,Milk,Produce,2023-07,08-07-2023,129.1850669,Central,1164,,
725,Bread,Meat,2023-07,08-07-2023,67.56670002,East,1747,,
1641,Chicken,Grains,2023-07,08-07-2023,149.1169066,West,1051,,
1700,Fruits,Grains,2023-07,08-07-2023,246.1077854,North,1662,,
2022,Fruits,Meat,2023-07,08-07-2023,140.7821136,Central,1636,,
2296,Fruits,Produce,2023-07,08-07-2023,14.70109444,South,1755,,
2388,Chicken,Meat,2023-07,08-07-2023,323.0832111,West,1435,,
3153,Eggs,Produce,2023-07,08-07-2023,131.3316472,West,1890,,
3186,Rice,Meat,2023-07,08-07-2023,415.1592632,South,1184,,
3292,Vegetables,Grains,2023-07,08-07-2023,305.642032,Central,1502,,
4114,Vegetables,Meat,2023-07,08-07-2023,92.39832456,West,1517,,
4761,Rice,Grains,2023-07,08-07-2023,454.1314255,North,1690,,
4979,Bread,Produce,2023-07,08-07-2023,54.47774323,Central,1740,,
94,Rice,Bakery,2023-07,09-07-2023,400.6048684,North,1101,,
473,Eggs,Meat,2023-07,09-07-2023,380.2160666,North,1179,,
586,Eggs,Meat,2023-07,09-07-2023,445.3357776,West,1065,,
612,Bread,Bakery,2023-07,09-07-2023,320.3398537,Central,1432,,
1212,Bread,Dairy,2023-07,09-07-2023,253.5210253,East,1164,,
1260,Chicken,Meat,2023-07,09-07-2023,14.76471611,East,1464,,
1615,Fruits,Bakery,2023-07,09-07-2023,39.08468943,Central,1571,,
2128,Bread,Bakery,2023-07,09-07-2023,25.17747158,Central,1493,,
2208,Bread,Dairy,2023-07,09-07-2023,120.1221322,North,1960,,
2251,Vegetables,Produce,2023-07,09-07-2023,134.4952325,Central,1486,,
2635,Bread,Produce,2023-07,09-07-2023,224.9167596,East,1610,,
2717,Chicken,Meat,2023-07,09-07-2023,184.098401,South,1728,,
3008,Vegetables,Grains,2023-07,09-07-2023,109.1323802,North,1735,,
3126,Milk,Meat,2023-07,09-07-2023,12.74173215,East,1985,,
3350,Eggs,Dairy,2023-07,09-07-2023,242.3622243,East,1363,,
3486,Bread,Bakery,2023-07,09-07-2023,480.561917,East,1364,,
4058,Vegetables,Grains,2023-07,09-07-2023,332.5783336,East,1210,,
4400,Rice,Meat,2023-07,09-07-2023,274.9419286,North,1161,,
4461,Vegetables,Grains,2023-07,09-07-2023,34.64846408,North,1409,,
4708,Vegetables,Grains,2023-07,09-07-2023,190.1653273,East,1425,,
976,Bread,Bakery,2023-07,10-07-2023,423.5574385,Central,1493,,
1329,Chicken,Dairy,2023-07,10-07-2023,297.984412,Central,1794,,
1657,Bread,Dairy,2023-07,10-07-2023,480.1106315,South,1259,,
1777,Rice,Bakery,2023-07,10-07-2023,375.373736,Central,1643,,
1917,Fruits,Bakery,2023-07,10-07-2023,109.6561959,Central,1597,,
2050,Rice,Dairy,2023-07,10-07-2023,282.6183388,East,1387,,
2236,Chicken,Bakery,2023-07,10-07-2023,180.6788605,South,1011,,
2354,Rice,Bakery,2023-07,10-07-2023,15.74945097,South,1733,,
3027,Eggs,Grains,2023-07,10-07-2023,299.4282102,South,1255,,
3070,Vegetables,Produce,2023-07,10-07-2023,201.6148988,East,1210,,
3932,Eggs,Bakery,2023-07,10-07-2023,16.35386534,Central,1915,,
3992,Fruits,Produce,2023-07,10-07-2023,358.007974,Central,1462,,
4783,Eggs,Produce,2023-07,10-07-2023,27.25933489,Central,1685,,
18,Milk,Produce,2023-07,11-07-2023,166.6749701,East,1844,,
42,Milk,Grains,2023-07,11-07-2023,131.6063947,Central,1583,,
186,Bread,Produce,2023-07,11-07-2023,193.3795671,West,1219,,
215,Bread,Bakery,2023-07,11-07-2023,201.4036579,South,1708,,
360,Eggs,Produce,2023-07,11-07-2023,222.346758,East,1008,,
372,Bread,Produce,2023-07,11-07-2023,445.2511681,East,1690,,
428,Rice,Meat,2023-07,11-07-2023,208.4375281,South,1856,,
565,Bread,Produce,2023-07,11-07-2023,369.8890085,West,1977,,
688,Rice,Grains,2023-07,11-07-2023,327.3141398,East,1771,,
825,Bread,Produce,2023-07,11-07-2023,213.9639327,West,1578,,
1080,Rice,Bakery,2023-07,11-07-2023,133.8784334,West,1343,,
1226,Vegetables,Bakery,2023-07,11-07-2023,99.54126325,North,1453,,
1379,Bread,Meat,2023-07,11-07-2023,336.3334931,South,1808,,
1829,Fruits,Meat,2023-07,11-07-2023,52.3731898,North,1447,,
2035,Rice,Dairy,2023-07,11-07-2023,223.6650147,North,1835,,
2280,Milk,Dairy,2023-07,11-07-2023,419.6299922,East,1392,,
2370,Chicken,Produce,2023-07,11-07-2023,212.9544604,East,1866,,
2648,Bread,Grains,2023-07,11-07-2023,259.733733,North,1413,,
3335,Rice,Grains,2023-07,11-07-2023,95.53446512,East,1123,,
3348,Fruits,Produce,2023-07,11-07-2023,295.4557769,North,1475,,
3807,Milk,Bakery,2023-07,11-07-2023,27.48424581,West,1198,,
4152,Chicken,Bakery,2023-07,11-07-2023,187.6102029,Central,1695,,
4349,Eggs,Dairy,2023-07,11-07-2023,321.8344526,West,1212,,
4909,Milk,Produce,2023-07,11-07-2023,13.23505721,South,1068,,
219,Milk,Grains,2023-07,12-07-2023,193.8224674,North,1639,,
1118,Vegetables,Produce,2023-07,12-07-2023,168.681467,East,1493,,
1419,Bread,Grains,2023-07,12-07-2023,334.6070159,West,1918,,
1420,Rice,Produce,2023-07,12-07-2023,174.8683768,North,1503,,
1699,Eggs,Grains,2023-07,12-07-2023,9.126047589,West,1116,,
1880,Vegetables,Grains,2023-07,12-07-2023,32.92859313,West,1468,,
2452,Vegetables,Meat,2023-07,12-07-2023,455.959036,South,1589,,
2803,Eggs,Meat,2023-07,12-07-2023,53.28881045,West,1206,,
2831,Chicken,Produce,2023-07,12-07-2023,194.3022662,North,1734,,
3134,Vegetables,Dairy,2023-07,12-07-2023,140.6672713,South,1552,,
3178,Fruits,Bakery,2023-07,12-07-2023,64.58259326,Central,1713,,
3875,Chicken,Bakery,2023-07,12-07-2023,224.886882,Central,1579,,
4501,Milk,Dairy,2023-07,12-07-2023,219.3933649,South,1901,,
809,Milk,Produce,2023-07,13-07-2023,412.8509615,South,1292,,
918,Rice,Bakery,2023-07,13-07-2023,253.5004584,East,1384,,
1047,Fruits,Meat,2023-07,13-07-2023,8.909343211,West,1770,,
2491,Eggs,Grains,2023-07,13-07-2023,249.8617797,Central,1121,,
3302,Chicken,Meat,2023-07,13-07-2023,386.4293318,East,1903,,
3320,Rice,Dairy,2023-07,13-07-2023,173.8380823,North,1268,,
3451,Bread,Meat,2023-07,13-07-2023,63.43461773,South,1940,,
4472,Rice,Dairy,2023-07,13-07-2023,438.0142831,West,1101,,
4767,Milk,Bakery,2023-07,13-07-2023,35.36911503,Central,1488,,
442,Rice,Meat,2023-07,14-07-2023,190.7145165,East,1209,,
2220,Bread,Grains,2023-07,14-07-2023,308.9544849,West,1403,,
2720,Bread,Grains,2023-07,14-07-2023,461.487544,Central,1594,,
3508,Vegetables,Grains,2023-07,14-07-2023,347.0622191,South,1422,,
3593,Vegetables,Dairy,2023-07,14-07-2023,16.81293897,South,1124,,
3702,Fruits,Dairy,2023-07,14-07-2023,236.6064757,Central,1272,,
4139,Milk,Grains,2023-07,14-07-2023,405.0971843,North,1314,,
4652,Chicken,Meat,2023-07,14-07-2023,281.9747179,South,1086,,
739,Chicken,Bakery,2023-07,15-07-2023,331.9724254,Central,1359,,
1091,Bread,Bakery,2023-07,15-07-2023,191.0336221,South,1520,,
1395,Rice,Meat,2023-07,15-07-2023,203.5863533,Central,1306,,
1940,Bread,Bakery,2023-07,15-07-2023,175.3911187,East,1317,,
1989,Milk,Bakery,2023-07,15-07-2023,27.37995419,West,1834,,
2172,Milk,Grains,2023-07,15-07-2023,148.6989365,West,1650,,
2178,Vegetables,Meat,2023-07,15-07-2023,358.8037735,East,1562,,
2333,Bread,Bakery,2023-07,15-07-2023,421.1169852,Central,1361,,
2338,Rice,Bakery,2023-07,15-07-2023,183.2772939,North,1630,,
2608,Rice,Bakery,2023-07,15-07-2023,54.52631998,East,1112,,
3275,Fruits,Produce,2023-07,15-07-2023,296.2200239,East,1011,,
3940,Vegetables,Produce,2023-07,15-07-2023,47.98889265,North,1244,,
3998,Fruits,Grains,2023-07,15-07-2023,139.0157789,South,1314,,
4013,Bread,Bakery,2023-07,15-07-2023,75.2667166,Central,1170,,
4015,Vegetables,Produce,2023-07,15-07-2023,474.6797312,West,1034,,
4226,Vegetables,Meat,2023-07,15-07-2023,480.4389954,East,1937,,
4372,Milk,Meat,2023-07,15-07-2023,214.5787683,West,1148,,
4572,Vegetables,Produce,2023-07,15-07-2023,291.8120725,West,1193,,
4704,Fruits,Produce,2023-07,15-07-2023,66.66185899,Central,1109,,
1402,Milk,Produce,2023-07,16-07-2023,399.1859089,South,1440,,
1717,Chicken,Dairy,2023-07,16-07-2023,239.8927058,East,1773,,
1719,Rice,Meat,2023-07,16-07-2023,350.5944507,West,1246,,
2445,Fruits,Dairy,2023-07,16-07-2023,481.8007348,South,1375,,
2753,Milk,Produce,2023-07,16-07-2023,13.92191049,East,1673,,
2794,Milk,Meat,2023-07,16-07-2023,280.5162075,South,1373,,
2946,Chicken,Dairy,2023-07,16-07-2023,54.60299808,Central,1144,,
3265,Fruits,Dairy,2023-07,16-07-2023,69.60634004,West,1287,,
3800,Milk,Bakery,2023-07,16-07-2023,419.6800944,South,1852,,
4103,Eggs,Meat,2023-07,16-07-2023,69.13943905,East,1571,,
4673,Fruits,Bakery,2023-07,16-07-2023,125.3973412,East,1989,,
4724,Chicken,Bakery,2023-07,16-07-2023,300.837178,North,1229,,
4935,Fruits,Meat,2023-07,16-07-2023,404.0301377,South,1552,,
581,Milk,Produce,2023-07,17-07-2023,398.1696634,South,1683,,
647,Rice,Bakery,2023-07,17-07-2023,240.7928371,North,1031,,
782,Fruits,Meat,2023-07,17-07-2023,127.1796138,North,1998,,
1716,Rice,Bakery,2023-07,17-07-2023,86.9607572,West,1352,,
2692,Rice,Bakery,2023-07,17-07-2023,420.8385208,Central,1294,,
3211,Chicken,Bakery,2023-07,17-07-2023,439.9568746,East,1422,,
3339,Milk,Grains,2023-07,17-07-2023,65.85153221,East,1070,,
3411,Chicken,Grains,2023-07,17-07-2023,349.6545261,North,1017,,
3439,Fruits,Produce,2023-07,17-07-2023,316.5319378,East,1444,,
3500,Vegetables,Produce,2023-07,17-07-2023,344.4776214,West,1198,,
4271,Chicken,Dairy,2023-07,17-07-2023,303.2689878,East,1536,,
4520,Bread,Produce,2023-07,17-07-2023,438.9301397,South,1951,,
4684,Vegetables,Produce,2023-07,17-07-2023,292.9728657,East,1852,,
4829,Vegetables,Produce,2023-07,17-07-2023,85.14576518,West,1911,,
4839,Fruits,Dairy,2023-07,17-07-2023,100.2694018,South,1995,,
4978,Fruits,Grains,2023-07,17-07-2023,251.5335084,Central,1011,,
28,Rice,Produce,2023-07,18-07-2023,260.9257293,West,1548,,
122,Eggs,Bakery,2023-07,18-07-2023,165.5543694,Central,1916,,
277,Fruits,Meat,2023-07,18-07-2023,159.6129949,East,1843,,
297,Rice,Bakery,2023-07,18-07-2023,207.1649255,North,1710,,
615,Vegetables,Meat,2023-07,18-07-2023,354.3744757,South,1226,,
728,Bread,Bakery,2023-07,18-07-2023,332.2344254,West,1089,,
969,Bread,Grains,2023-07,18-07-2023,140.4713914,West,1212,,
1192,Rice,Bakery,2023-07,18-07-2023,491.3475874,North,1095,,
1930,Eggs,Produce,2023-07,18-07-2023,283.0158008,North,1692,,
2068,Eggs,Bakery,2023-07,18-07-2023,492.9232439,South,1361,,
2521,Fruits,Grains,2023-07,18-07-2023,171.2967039,North,1145,,
3330,Chicken,Meat,2023-07,18-07-2023,230.5503726,Central,1055,,
3494,Fruits,Dairy,2023-07,18-07-2023,49.55010724,East,1983,,
3634,Fruits,Grains,2023-07,18-07-2023,498.1574317,East,1140,,
4069,Chicken,Produce,2023-07,18-07-2023,216.0361688,West,1181,,
4125,Chicken,Meat,2023-07,18-07-2023,460.5979635,South,1983,,
4214,Fruits,Dairy,2023-07,18-07-2023,495.8014718,North,1838,,
40,Fruits,Dairy,2023-07,19-07-2023,124.5510834,West,1728,,
606,Fruits,Grains,2023-07,19-07-2023,278.0300892,East,1631,,
1068,Chicken,Bakery,2023-07,19-07-2023,276.9661938,East,1217,,
1392,Milk,Bakery,2023-07,19-07-2023,93.73835471,South,1739,,
1648,Bread,Grains,2023-07,19-07-2023,404.2067198,South,1306,,
2126,Eggs,Bakery,2023-07,19-07-2023,69.60138864,East,1461,,
2476,Bread,Meat,2023-07,19-07-2023,376.8772801,Central,1105,,
2799,Eggs,Bakery,2023-07,19-07-2023,235.5508837,Central,1718,,
2938,Bread,Dairy,2023-07,19-07-2023,89.72821542,North,1296,,
3273,Milk,Produce,2023-07,19-07-2023,490.2538428,North,1661,,
3493,Chicken,Meat,2023-07,19-07-2023,403.4495845,North,1833,,
3962,Bread,Produce,2023-07,19-07-2023,443.2712036,South,1432,,
4130,Vegetables,Grains,2023-07,19-07-2023,233.4179737,South,1605,,
4548,Milk,Dairy,2023-07,19-07-2023,167.0204942,East,1123,,
4764,Milk,Meat,2023-07,19-07-2023,363.7157104,Central,1017,,
5,Eggs,Bakery,2023-07,20-07-2023,290.176776,South,1471,,
116,Chicken,Grains,2023-07,20-07-2023,14.93079754,West,1572,,
232,Chicken,Bakery,2023-07,20-07-2023,179.891945,West,1779,,
330,Rice,Grains,2023-07,20-07-2023,117.5195847,West,1419,,
1448,Eggs,Produce,2023-07,20-07-2023,328.3130772,East,1889,,
1776,Chicken,Produce,2023-07,20-07-2023,223.9095944,South,1338,,
2048,Eggs,Meat,2023-07,20-07-2023,243.8979903,Central,1261,,
3019,Eggs,Grains,2023-07,20-07-2023,376.1039345,East,1010,,
3575,Rice,Produce,2023-07,20-07-2023,343.583074,West,1771,,
3745,Fruits,Dairy,2023-07,20-07-2023,164.4557031,North,1760,,
4483,Fruits,Bakery,2023-07,20-07-2023,453.7986868,South,1278,,
4712,Eggs,Grains,2023-07,20-07-2023,257.0910758,South,1129,,
4990,Eggs,Dairy,2023-07,20-07-2023,455.7120423,West,1473,,
200,Eggs,Dairy,2023-07,21-07-2023,300.3112272,South,1724,,
436,Rice,Grains,2023-07,21-07-2023,493.6145975,Central,1876,,
954,Vegetables,Meat,2023-07,21-07-2023,68.24290662,South,1695,,
1032,Fruits,Meat,2023-07,21-07-2023,27.01827179,South,1606,,
1642,Chicken,Bakery,2023-07,21-07-2023,450.3719084,South,1508,,
1936,Rice,Produce,2023-07,21-07-2023,428.7768611,West,1538,,
2420,Chicken,Grains,2023-07,21-07-2023,275.9052516,West,1476,,
2421,Chicken,Produce,2023-07,21-07-2023,496.4359302,North,1698,,
2473,Chicken,Bakery,2023-07,21-07-2023,108.770809,East,1817,,
2670,Fruits,Grains,2023-07,21-07-2023,149.5083496,North,1640,,
2854,Eggs,Bakery,2023-07,21-07-2023,48.37581843,South,1145,,
3481,Chicken,Grains,2023-07,21-07-2023,464.9748281,North,1874,,
3552,Chicken,Produce,2023-07,21-07-2023,466.468585,South,1545,,
4264,Vegetables,Dairy,2023-07,21-07-2023,400.5617914,North,1840,,
4290,Chicken,Produce,2023-07,21-07-2023,254.493188,East,1575,,
